supplier_id,seller,inn,entity_type,director_name,director_role,founders,ogrn,founding_date,address,phones,email,source_url
4002361,ИП Роман,,sole_proprietor_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
4289014,ИП Садин С. К.,,sole_proprietor_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1145459,ИП Садыкова,,sole_proprietor_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
147542,ИП Сериков Б.И.,,sole_proprietor_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
972928,ИП ТОБЫКБАЕВА,,sole_proprietor_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1294114,ИП УНАЕВА,,sole_proprietor_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
4458384,ИП шам,,sole_proprietor_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1206406,"ИП""АББАСОВА""",,sole_proprietor_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
68320,Имидж косметик ООО,,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
85387,КОМПАНИЯ ГРАНД ООО,5029216330,legal_entity_ru,Корнилов Александр Станиславович,Генеральный Директор,[],1165029059942,05.12.2016,"обл. Московская, г. Мытищи, ул. Матросова, д. 12, помещ. 3",[],,https://companies.rbc.ru/id/1165029059942-ooo-kompaniya-grand/
697557,КОСМЕТИСТА,,unknown,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
3929817,КТК Трейд,0524009723,legal_entity_ru,Абдулаев Расул Абдулаевич,Директор,[],1230500000103,10.01.2023,"респ. Дагестан, м.р-н Новолакский, с. Новочуртах, ул. Школьная, д. 9",[],,https://companies.rbc.ru/id/1230500000103-obschestvo-s-ogranichennoj-otvetstvennostyu-azs-ktk/
1193229,ЛЮШАНЛО ЗАРИНА РАМАЗАНОВА,,unknown,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
90010,МЕДТОРГ ООО,9705096072,legal_entity_ru,Дружинин Валентин Владимирович,Генеральный Директор,[],1177746443280,02.05.2017,"г. Москва, вн.тер.г. муниципальный округ Таганский, наб. Краснохолмская, д. 1/15, помещ. 5",[],,https://companies.rbc.ru/id/1177746443280-ooo-medtorg/
53825,МЕЖРЕГИОНАЛЬНАЯ КОМПАНИЯ ТЕХНОПРОФИ ООО,7602110980,legal_entity_ru,Ефремова Ирина Борисовна,Директор,[],1147602008971,27.10.2014,"г. Москва, вн.тер.г. Муниципальный округ Выхино-Жулебино, пр-кт Рязанский, д. 91, к. 1, кв. 305",[],,https://companies.rbc.ru/id/1147602008971-ooo-mezhregionalnaya-kompaniya-tehnoprofi/
3950361,Малыгина,,unknown,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1157375,Миропт,0277944802,legal_entity_ru,Калмыкова Елена Михайловна,Директор,[],1190280064193,18.10.2019,"респ. Башкортостан, г. Уфа, ул. Буревестника, д. 15, офис 1",[],,https://companies.rbc.ru/id/1190280064193-obschestvo-s-ogranichennoj-otvetstvennostyu-miropt/
34111,Мобильный город ЧУП,,unknown,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
76641,"ОАО ""Компания ""Арнест""",2631026460,legal_entity_ru,Галустян Самвел Александрович,Генеральный Директор,[],1042600804135,18.05.2004,"край Ставропольский, г. Невинномысск, ул. Комбинатская, д. 6",[],,https://companies.rbc.ru/id/1042600804135-oao-kompaniya-arnest/
4070889,"ООО "" Первый Лодочный""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1182527,"ООО "" Эйч энд Би""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
4275975,"ООО ""АБСОЛЮТ-ЭКСПОРТ""",7453271058,legal_entity_ru,Борисов Владимир Викторович,Директор,[],1147453007459,05.08.2014,"край Краснодарский, г. Ейск, ул. Красная, д. 57/2, помещ. 18",[],,https://companies.rbc.ru/id/1147453007459-ooo-absolyut-eksport/
1401848,"ООО ""АВАНТИ""",6671285429,legal_entity_ru,Пьянков Михаил Александрович,Генеральный Директор,[],1236600059959,02.10.2023,"обл. Свердловская, г. Екатеринбург, ул. Отто Шмидта, д. 44, кв. 23",[],,https://companies.rbc.ru/id/1236600059959-ooo-ooo-avanti/
820714,"ООО ""АВРОРА""",7838466530,legal_entity_ru,Борисов Евгений Владимирович,Генеральный Директор,[],1117847451864,24.10.2011,"г. Санкт-Петербург, вн.тер.г. муниципальный округ Московская застава, ул. Смоленская, д. 31/20, литера А, помещ. 7н",[],,https://companies.rbc.ru/id/1117847451864-ooo-avrora/
86357,"ООО ""АВС""",7709866272,legal_entity_ru,Комолова Альбина Владимировна,Генеральный Директор,[],1107746966964,26.11.2010,"г. Москва, вн.тер.г. Муниципальный округ Нижегородский, ул. Верхняя Хохловка, д. 39/47, помещ. 1/1",[],,https://companies.rbc.ru/id/1107746966964-ooo-audio-video-servis/
3949893,"ООО ""АЗМ""",0268032912,legal_entity_ru,Галеев Азамат Шамилевич,Директор,"[{""name"": ""ООО «Азм»"", ""inn"": ""0268032912""}]",1030203433963,28.08.2003,"респ. Башкортостан, г. Стерлитамак, пр-кт Ленина, д. 75, помещ. 21",[],,https://companies.rbc.ru/id/1030203433963-ooo-aviatsiya-zaschita-monitoring/
17399,"ООО ""АКД""",7718975302,legal_entity_ru,Горячев Андрей Михайлович,Генеральный Директор,[],1147746354821,02.04.2014,"г. Москва, вн.тер.г. Муниципальный округ Солнцево, ул. Родниковая, д. 5а, кв. 814",[],,https://companies.rbc.ru/id/1147746354821-ooo-akd/
169219,"ООО ""АЛЬМАМЕД""",3663147243,legal_entity_ru,Новикова Людмила Петровна,Генеральный Директор,[],1203600002748,31.01.2020,"обл. Воронежская, г. Воронеж, пр-кт Московский, д. 19, помещ. 1/46",[],,https://companies.rbc.ru/id/1203600002748-obschestvo-s-ogranichennoj-otvetstvennostyu-almamed/
835509,"ООО ""АМАЛЬФИ""",6504024516,legal_entity_ru,Альтманн Антон Викторович,Генеральный Директор,[],1206500004644,02.09.2020,"обл. Сахалинская, г. Южно-Сахалинск, пр-кт Мира, д. 1е, стр. 2",[],,https://companies.rbc.ru/id/1206500004644-obschestvo-s-ogranichennoj-otvetstvennostyu-amalfi/
614063,"ООО ""АМОРЕ""",6679147082,legal_entity_ru,Пьянков Алексей Александрович,Генеральный Директор,[],1216600070532,25.11.2021,"обл. Свердловская, г. Екатеринбург, ул. Металлургов, д. 84, помещ. 54",[],,https://companies.rbc.ru/id/1216600070532-obschestvo-s-ogranichennoj-otvetstvennostyu-amore/
1289869,"ООО ""АНТАРЕС""",6685209675,legal_entity_ru,Баканев Дмитрий Александрович,Директор,[],1236600019380,28.03.2023,"обл. Свердловская, г. Екатеринбург, ул. Куйбышева, стр. 38, офис 300",[],,https://companies.rbc.ru/id/1236600019380-obschestvo-s-ogranichennoj-otvetstvennostyu-antares/
4178781,"ООО ""АНТЕРОС ГРУПП""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
250088433,"ООО ""АОДУОЯ ТРЕЙДИНГ""",7751380599,legal_entity_ru,Тан Чжэн,Генеральный Директор,[],1257700562041,16.12.2025,"г. Москва, вн.тер. г. муниципальный округ Филимонковский, д. Марьино, ул. Жемчужная, д. 1, к. 2, помещ. 34к",[],,https://companies.rbc.ru/id/1257700562041-ooo-aoduoya-trejding/
220979,"ООО ""АСИЛА""",2311313842,legal_entity_ru,Оскорбин Андрей Владимирович,Генеральный Директор,[],1202300068772,17.12.2020,"край Краснодарский, г. Краснодар, ул. им. Дзержинского, д. 40, помещ. 54",[],,https://companies.rbc.ru/id/1202300068772-obschestvo-s-ogranichennoj-otvetstvennostyu-asila/
1177249,"ООО ""АТЕРНАЛ МАРКЕТИНГ""",9723170579,legal_entity_ru,Жирнов Иван Сергеевич,Генеральный Директор,[],1227700628528,03.10.2022,"г. Москва, вн.тер. г. Муниципальный округ Обручевский, ул. Новаторов, д. 7а, к. 2",[],,https://companies.rbc.ru/id/1227700628528-ooo-semili-kosmetik/
1237154,"ООО ""Абсолют""",7447162854,legal_entity_ru,Сагура Тимур Михайлович,Директор,[],1097447016006,17.11.2009,"обл. Челябинская, г. Челябинск, ул. Чайковского, д. 173, Мансарда 5.6",[],,https://companies.rbc.ru/id/1097447016006-ooo-absolyut/
250035907,"ООО ""АвтоНИКАхим плюс""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1000354,"ООО ""Автопровайдер""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
4269936,"ООО ""АйтиМолл""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
435860,"ООО ""АльфаБравоЧарли Эквипмент""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
147644,"ООО ""Амритрейд""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1413147,"ООО ""АрвитФарм""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
250059870,"ООО ""Ардилаймком""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
250084704,"ООО ""БАСТУЛИЯ""",5405511362,legal_entity_ru,Некрасов Михаил Николаевич,Генеральный Директор,[],1255400037265,10.12.2025,"обл. Новосибирская, г.о. город Новосибирск, г. Новосибирск, ул. Большевистская, д. 131",[],,https://companies.rbc.ru/id/1255400037265-ooo-bastuliya/
43195,"ООО ""БЕЛЛА Восток""",7721504871,legal_entity_ru,Горковенко Ежи,Генеральный Директор,[],1047796113485,25.02.2004,"обл. Московская, г. Егорьевск, ул. Промышленная, д. 9",[],,https://companies.rbc.ru/id/1047796113485-ooo-bella-vostok/
10465,"ООО ""БЕЛОНИЯ М""",7729422282,legal_entity_ru,Костюков Александр Александрович,Генеральный Директор,[],1027729013498,26.12.2002,"г. Москва, вн.тер.г. Муниципальный округ Раменки, ул. Минская, д. 1г, к. 1, помещ. 11н",[],,https://companies.rbc.ru/id/1027729013498-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-beloniya-m/
1202657,"ООО ""БИ-ПЛАСТ""",4600000546,legal_entity_ru,Белоусов Александр Викторович,Директор,[],1234600001074,08.02.2023,"обл. Курская, г. Курск, ул. Овечкина, д. 106а",[],,https://companies.rbc.ru/id/1234600001074-obschestvo-s-ogranichennoj-otvetstvennostyu-bi-plast/
204588,"ООО ""БИОН""",5047181263,legal_entity_ru,Бударина Ирина Александровна,Директор,[],1165047052202,29.02.2016,"г. Москва, вн.тер.г. муниципальный округ Западное Дегунино, ул. Бусиновская Горка, д. 2, стр. 2, этаж 6 пом XIII ком 1",[],,https://companies.rbc.ru/id/1165047052202-ooo-bion/
405859,"ООО ""БМГ""",6685000955,legal_entity_ru,Климкин Игорь Вячеславович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью «Группа Компаний Биомикрогели»"", ""inn"": ""6670509940""}]",1126685000947,26.01.2012,"г. Москва, ул. Нобеля (инновационного центра Сколково Тер), дом 7, эт 4 ЧП 25 РМ 2",[],,https://companies.rbc.ru/id/1126685000947-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-biomikrogeli/
71193,"ООО ""БФГ""",7718309503,legal_entity_ru,Соснин Александр Алексеевич,Генеральный Директор,[],5147746386673,24.11.2014,"г. Москва, вн.тер.г. муниципальный округ Сокольники, ул. Маленковская, д. 13/12, кв. 10",[],,https://companies.rbc.ru/id/5147746386673-ooo-biznesfinansgarant/
4103966,"ООО ""ВАВИНИ бай""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
250088432,"ООО ""ВАНДЕРОП Э-КОММЕРС""",7751380574,legal_entity_ru,Сюй Гэ,Генеральный Директор,[],1257700562019,16.12.2025,"г. Москва, вн.тер. г. муниципальный округ Филимонковский, д. Марьино, ул. Жемчужная, д. 1, к. 11, помещ. 35к",[],,https://companies.rbc.ru/id/1257700562019-ooo-vanderop-e-kommers/
250084474,"ООО ""ВЕЛИКИЙ ГОРОД""",7801731534,legal_entity_ru,Янь Чжэньвэнь,Генеральный Директор,[],1247800015946,15.02.2024,"г. Санкт-Петербург, вн.тер. г. Муниципальный округ Гавань, ул. Гаванская, д. 37, лит А, помещ. 16-Н",[],,https://companies.rbc.ru/id/1247800015946-ooo-velikij-gorod/
154064,"ООО ""ВЕРТЕКС""",5258150049,legal_entity_ru,Гуданов Георгий Валерьевич,Директор,[],1215200002456,28.01.2021,"обл. Нижегородская, г. Нижний Новгород, ул. Новикова-Прибоя, д. 12, офис 601",[],,https://companies.rbc.ru/id/1215200002456-ooo-verteks/
1315309,"ООО ""ВИТЕ ГЛОБАЛ""",5074081170,legal_entity_ru,Мкртчян Гайк Сережаевич,Генеральный Директор,[],1235000044113,11.04.2023,"обл. Московская, г. Подольск, ул. Профсоюзная, д. 7а, кв. 170",[],,https://companies.rbc.ru/id/1235000044113-obschestvo-s-ogranichennoj-otvetstvennostyu-vite-global/
1123153,"ООО ""ВОСТОК-МАСТЕР""",6685134959,legal_entity_ru,Меркурьева Любовь Валерьевна,Директор,[],1176658059742,15.06.2017,"обл. Свердловская, г.о. Сысертский, г. Сысерть, ул. Декабристов, д. 77",[],,https://companies.rbc.ru/id/1176658059742-ooo-vostok-master/
2447,"ООО ""ВсеИнструменты.ру""",7722753969,legal_entity_ru,Фахрутдинов Валентин Кириллович,Генеральный Директор,"[{""name"": ""Акционерное общество «Ви.Ру»"", ""inn"": ""3300010559""}]",1117746646269,19.08.2011,"г. Москва, вн.тер.г. муниципальный округ Марьино, ул. Братиславская, д. 16, к. 1, помещ. 3",[],,https://companies.rbc.ru/id/1117746646269-ooo-vseinstrumentyiru/
368126,"ООО ""ГК БИЗНЕС СЕРВИС""",9721065353,legal_entity_ru,Домалевская Снежана Святославовна,Генеральный Директор,[],1187746472055,11.05.2018,"г. Москва, вн.тер.г. муниципальный округ Выхино-Жулебино, пр-д 1-й Люберецкий, д. 2, стр. 1, офис 302",[],,https://companies.rbc.ru/id/1187746472055-ooo-obschestvo-s-ogranichennoj-otvetstvennostyu-gk-biznes-servis/
1311089,"ООО ""ГОСТ-ДИЗЕЛЬ""",2312318120,legal_entity_ru,Финагенов Максим Сергеевич,Генеральный Директор,[],1232300022151,14.04.2023,"край Краснодарский, г. Краснодар, ул. им. Евдокии Бершанской, д. 353/5, помещ. 1",[],,https://companies.rbc.ru/id/1232300022151-obschestvo-s-ogranichennoj-otvetstvennostyu-gost-dizel/
12082,"ООО ""ГРАДИЕНТ ДИСТРИБЬЮЦИЯ""",7705442145,legal_entity_ru,Полякова Татьяна Андреевна,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью «Управляющая Компания «Градиент»"", ""inn"": ""7705410009""}]",1027739605750,04.04.2002,"обл. Московская, г.о. Красногорск, п. Мечниково, д. 26, этаж 3, помещ. 3/3-1",[],,https://companies.rbc.ru/id/1027739605750-ooo-gradient-distribyutsiya/
4086657,"ООО ""Глобал Гудс""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
4142305,"ООО ""ГлобалВэйв""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1210806,"ООО ""ДАППАО""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
250137123,"ООО ""ДВИЖЕНИЕ""",7706811532,legal_entity_ru,Горбенко Николай Александрович,Генеральный Директор,[],1147746754781,03.07.2014,"г. Москва, вн.тер.г. муниципальный округ Хамовники, ул. Трубецкая, д. 10, кв. 73",[],,https://companies.rbc.ru/id/1147746754781-ooo-dvizhenie/
4320008,"ООО ""ДЖИРИ""",7707466470,legal_entity_ru,Харчамадзе Гела Гелаевич,Генеральный Директор,[],1227700259907,04.05.2022,"г. Москва, вн.тер.г. Муниципальный округ Тверской, ул. Новослободская, д. 20, помещ. 27/1/2, офис 2",[],,https://companies.rbc.ru/id/1227700259907-ooo-dzhiri/
1336326,"ООО ""ДИАФАРМ""",5406832520,legal_entity_ru,Карлинский Виталий Вячеславович,Генеральный Директор,[],1235400024958,14.06.2023,"обл. Новосибирская, г. Новосибирск, ул. Демьяна Бедного, д. 64, кв. 56",[],,https://companies.rbc.ru/id/1235400024958-ooo-diafarm/
4422818,"ООО ""ДИНАМИКА""",4000021470,legal_entity_ru,Рахимова Диляра Рустемовна,Генеральный Директор,[],1254000000847,29.01.2025,"обл. Калужская, г. Калуга, ул. Рылеева, д. 38",[],,https://companies.rbc.ru/id/1254000000847-ooo-dinamika/
137941,"ООО ""ДОКТОМАРКЕТ""",2310222536,legal_entity_ru,Селеменев Илья Юрьевич,Генеральный Директор,[],1212300000076,11.01.2021,"край Краснодарский, г. Краснодар, ул. им. Короленко, д. 8, помещ. 1",[],,https://companies.rbc.ru/id/1212300000076-obschestvo-s-ogranichennoj-otvetstvennostyu-logisticheskie-resheniya/
1408686,"ООО ""ДУО""",9717137502,legal_entity_ru,,,[],1237700413906,16.06.2023,"г. Москва, вн.тер.г. Муниципальный округ Даниловский, наб. Павелецкая, д. 2, стр. 1",[],,https://companies.rbc.ru/id/1237700413906-ooo-ooo-duo/
164842,"ООО ""Девелопус""",7727288232,legal_entity_ru,Бородин Сергей Сергеевич,Генеральный Директор,[],1167746392076,19.04.2016,"г. Москва, вн.тер.г. муниципальный округ Северное Бутово, ул. Старобитцевская, д. 11, кв. 457",[],,https://companies.rbc.ru/id/1167746392076-ooo-developus/
4029111,"ООО ""ДекоТок""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
12520,"ООО ""Детские продукты""",7717730846,legal_entity_ru,Александрова Екатерина Сергеевна,Генеральный Директор,[],1127746612388,08.08.2012,"обл. Московская, г.о. Мытищи, п. Вешки, ш. 2-Й Километр Липкинского, стр. 7/1",[],,https://companies.rbc.ru/id/1127746612388-ooo-detskie-produktyi/
226967,"ООО ""Доктор-Фарма""",5029258403,legal_entity_ru,Касабов Вадим Владимирович,Генеральный Директор,[],1205000090525,08.10.2020,"обл. Московская, г. Мытищи, ул. Борисовка, д. 16, помещ. VI",[],,https://companies.rbc.ru/id/1205000090525-obschestvo-s-ogranichennoj-otvetstvennostyu-doktor-farma/
644163,"ООО ""Домакс Систем""",,legal_entity_ru,Шитов Дмитрий Александрович,Генеральный Директор,"[{""name"": ""Общество с ограниченной ответственностью Группа Компаний «Сладкая Жизнь»"", ""inn"": ""5260487561""}]",1055233034845,07.02.2005,"обл. Нижегородская, г. Нижний Новгород, ул. Героя Попова, д. 43в, офис 4",[],,https://companies.rbc.ru/id/1055233034845-gk-sladkaya-zhizn/
1302200,"ООО ""ЖИРАФ""",2130135556,legal_entity_ru,,,[],1142130004653,26.03.2014,"г. Москва, вн.тер.г. муниципальный округ Тропарево-Никулино, ул. Академика Анохина, д. 26, к. 4, кв. 824",[],,https://companies.rbc.ru/id/1142130004653-ooo-zhiraf/
1296975,"ООО ""ЗДРАВИЦА""",5410099218,legal_entity_ru,Кузнецов Евгений Валерьевич,Директор,[],1225400049852,05.12.2022,"обл. Новосибирская, м.р-н Мошковский, с. Сокур, ул. Лесная, д. 2а",[],,https://companies.rbc.ru/id/1225400049852-obschestvo-s-ogranichennoj-otvetstvennostyu-zdravitsa/
