nm_id,name,category,military_class,wb_policy_clause,wb_policy_reason,seller,entity_type,origin,url
193068169,"Пятиточечник ""Щит ПРО"" мох зеленый (Балтекс, Россия) Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/193068169/detail.aspx
193068450,"Пятиточечник с баллистикой ""Щит ПРО"" хаки Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/193068450/detail.aspx
194290875,Напашник тактический олива с баллистическим пакетом Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194290875/detail.aspx
194290876,Напашник тактический олива с баллистическим пакетом Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194290876/detail.aspx
194492658,Бронеплиты для бронежилета плиты БР5,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194492658/detail.aspx
194832814,Напашник тактический цифра с баллистикой Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194832814/detail.aspx
194832815,Напашник тактический олива с баллистикой Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194832815/detail.aspx
194832816,Напашник тактический олива с баллистикой Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194832816/detail.aspx
194832819,Напашник тактический мох с баллистикой Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194832819/detail.aspx
194840506,Напашник тактический мультикам с баллистикой Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194840506/detail.aspx
194972830,Военный тактический шлем СВМПЭ без ушей бронешлем БР2 олива,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,Индивидуальный предприниматель Маркова Александра Игоревна,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/194972830/detail.aspx
195323008,"Пятиточечник тактический с баллистикой Бр 1 ""Краб ПРО""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195323008/detail.aspx
195330926,Держатель формы кепки ВКПО,tactical_wear,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кузнецова Е. М.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/195330926/detail.aspx
195341795,"Пятиточечник тактический с баллистикой Бр 1 ""Краб ПРО""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195341795/detail.aspx
195342981,"Пятиточечник с баллистикой Бр 2 ""Краб ПРО"" мох зеленый",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195342981/detail.aspx
195343448,"Пятиточечник военный поджопник с баллистикой Бр 2 ""Краб ПРО""",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195343448/detail.aspx
195571419,Кепка ВКПО 2.0 Мультикам,tactical_wear,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Шконда ОМ,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/195571419/detail.aspx
195688174,"Пятиточечник A&P ""Спец ПРО"" мох зеленый (Балтекс) Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195688174/detail.aspx
195688245,"Пятиточечник A&P ""Спец ПРО"" хаки Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195688245/detail.aspx
195688257,"Пятиточечник A&P ""Спец ПРО"" черный Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195688257/detail.aspx
195688301,"Пятиточечник A&P ""Спец ПРО"" ЕМР (цифра) Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195688301/detail.aspx
195688306,"Пятиточечник A&P ""Спец ПРО"" мох зеленый (Балтекс) Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195688306/detail.aspx
195688883,"Пятиточечник A&P ""Спец ПРО"" хаки Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195688883/detail.aspx
195688896,"Пятиточечник A&P ""Спец ПРО"" черный Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195688896/detail.aspx
195694374,"Пятиточечник с баллистикой ""Щит ПРО"" черный Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195694374/detail.aspx
195694576,"Пятиточечник с баллистикой ""Щит ПРО"" черный Бр2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195694576/detail.aspx
195743234,"Пятиточечник тактический с баллистикой ""Скат ПРО"" Бр 1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195743234/detail.aspx
195743346,"Пятиточечник тактический с баллистикой ""Скат ПРО"" Бр 1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195743346/detail.aspx
195743674,"Пятиточечник тактический с баллистикой ""Скат ПРО"" Бр 2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195743674/detail.aspx
195744619,"Пятиточечник тактический с баллистикой ""Скат ПРО"" Бр 2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/195744619/detail.aspx
196202011,Бронежилет Universal Armor тактический мультикам с плитами,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев И. Д.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196202011/detail.aspx
196451159,Бронежилет штурмовой мультикам с бронеплитами БР5,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196451159/detail.aspx
196556792,Напашник тактический мох с баллистикой,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кузнецов А. С.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196556792/detail.aspx
196556795,Напашник тактический мох с баллистикой БР2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кузнецов А. С.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196556795/detail.aspx
196556796,Напашник тактический цифра с баллистикой БР2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кузнецов А. С.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196556796/detail.aspx
196556798,Напашник тактический олива с баллистикой,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кузнецов А. С.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196556798/detail.aspx
196556799,Напашник тактический олива с баллистикой БР2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кузнецов А. С.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196556799/detail.aspx
196675755,Баллистический пакет в защиту шеи А-21 Горжет Ars Arma БР1+,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196675755/detail.aspx
196933736,Система подвески Team для баллистических шлемов,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Трубкин А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/196933736/detail.aspx
198480901,"Напашник тактический с баллистикой ""Рубеж ПРО"" Бр1 ЕМР цифра",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198480901/detail.aspx
198481023,"Напашник тактический с баллистикой ""Рубеж ПРО"" Бр1 койот",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198481023/detail.aspx
198481652,"Напашник тактический противоосколочный ""Рубеж ПРО"" Бр 1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198481652/detail.aspx
198481701,"Напашник тактический противоосколочный ""Рубеж ПРО"" Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198481701/detail.aspx
198481924,"Напашник тактический с баллистикой ""Рубеж ПРО"" Бр2 ЕМР цифра",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198481924/detail.aspx
198483116,"Напашник тактический противоосколочный ""Рубеж ПРО"" Бр 2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198483116/detail.aspx
198484461,"Напашник тактический противоосколочный ""Рубеж ПРО"" Бр 2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198484461/detail.aspx
198484746,"Напашник тактический противоосколочный ""Рубеж ПРО"" Бр 1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198484746/detail.aspx
198639121,Баллистика A&P в камербанд Панцирь 2.0 от ССО р.L 40x12 Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198639121/detail.aspx
198639139,Баллистика A&P в камербанд Панцирь 2.0 от ССО р.L 40x12 Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198639139/detail.aspx
198639147,Баллистика A&P в камербанд Панцирь 2.0 ССО р.M 33x12 см. Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198639147/detail.aspx
198639161,Баллистика A&P в камербанд Панцирь 2.0 ССО р.M 33x12 см. Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198639161/detail.aspx
198676168,Баллистика A&P в бока А17 Гранит-М от Ars Arma р.2 30x14 Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198676168/detail.aspx
198676267,Баллистика A&P в бока А17 Гранит-М от Ars Arma р.2 30x14 Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198676267/detail.aspx
198677275,Баллистика A&P в камербанды А17 Гранит-М от Ars Arma р.3 Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198677275/detail.aspx
198677295,Баллистика A&P в камербанды А17 Гранит-М от Ars Arma р.3 Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198677295/detail.aspx
198677459,Баллистика в камербанды А-20-24 Титан Ars Arma L-XL Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198677459/detail.aspx
198677486,Баллистика в камербанды А-20-24 Титан Ars Arma L-XL Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/198677486/detail.aspx
199230426,Напашник БР1 тактический с баллистическим пакетом мох,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,Волкогон Владимир Леонидович,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/199230426/detail.aspx
199230972,Напашник БР1 тактический с баллистикой Цифра,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,Волкогон Владимир Леонидович,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/199230972/detail.aspx
199422451,Шлем СВМПЭ боевой тактический без ушей,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев И. Д.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/199422451/detail.aspx
199422452,Шлем СВМПЭ тактический без ушей с чехлом мультикам,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев И. Д.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/199422452/detail.aspx
200668089,Шлем военный тактический СВМПЭ без ушей с чехлом мультикам,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Минкевич Е. М.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/200668089/detail.aspx
200668090,Шлем тактический военный бронешлем,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Минкевич Е. М.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/200668090/detail.aspx
200668091,Шлем тактический военный бронешлем,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Минкевич Е. М.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/200668091/detail.aspx
200668092,Шлем тактический военный бронешлем,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Минкевич Е. М.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/200668092/detail.aspx
200668093,Шлем тактический военный бронешлем,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Минкевич Е. М.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/200668093/detail.aspx
200758342,Комплект КАП для камербанда 2 шт олива,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кирьяков К. Н.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/200758342/detail.aspx
200758428,Комплект КАП для камербанда 2 шт черный,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кирьяков К. Н.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/200758428/detail.aspx
200758491,Комплект КАП для камербанда 2 шт койот,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Кирьяков К. Н.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/200758491/detail.aspx
201059409,Визор-забрало баллистический для бронешлема затемненный,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/201059409/detail.aspx
201963069,Шлем СВМПЭ военный тактический с ушами с чехлом мох,combat_helmet,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Сергеев А. А.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/201963069/detail.aspx
202304497,Баллистика в бока бронежилета 6094У Ars Arma р.L 43x13см Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202304497/detail.aspx
202305786,Баллистика в бока бронежилета 6094У Ars Arma р.L 43x13см Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202305786/detail.aspx
202306246,Баллистика в бока бронежилета 6094У Ars Arma р.М 35x13см Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202306246/detail.aspx
202306322,Баллистика в бока бронежилета 6094У Ars Arma р.М 35x13см Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202306322/detail.aspx
202307209,Баллистика в бока А-18 Сканда Ars Arma р. L XL 44х18 Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202307209/detail.aspx
202307300,Баллистика в бока А-18 Сканда Ars Arma р. L XL 44х18 Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202307300/detail.aspx
202310523,Баллистика в бока А-18 Сканда Ars Arma р. S M 37x18 Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202310523/detail.aspx
202311285,Баллистика в бока А-18 Сканда Ars Arma р. S M 37x18 Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202311285/detail.aspx
202693011,Баллистика в камербанды Centurion 6094 от Centurion Gear Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202693011/detail.aspx
202693069,Баллистика в камербанды Centurion 6094 от Centurion Gear Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202693069/detail.aspx
202707207,Баллистические пакеты в бока плитника ССО PRO БР1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202707207/detail.aspx
202707208,Баллистические пакеты в бока плитника ССО PRO БР2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202707208/detail.aspx
202708689,Баллистический пакет в грудь бронежилета ССО PRO БР1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202708689/detail.aspx
202708690,Баллистический пакет в грудь бронежилета ССО PRO БР2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202708690/detail.aspx
202709073,Баллистический пакет в спину бронежилета ССО PRO БР1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202709073/detail.aspx
202709074,Баллистический пакет в спину бронежилета ССО PRO БР2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202709074/detail.aspx
202709626,Противоосколочный комплект в бронежилет ССО PRO БР1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202709626/detail.aspx
202709627,Противоосколочный комплект в бронежилет ССО PRO БР2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202709627/detail.aspx
202710857,"Баллистический пакет в напашник ""Богатырь"" БР1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202710857/detail.aspx
202710858,"Баллистический пакет в напашник ""Богатырь"" БР2",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,ИП Воейков А. И.,sole_proprietor_ru,domestic_ru,https://www.wildberries.ru/catalog/202710858/detail.aspx
202724590,Баллистические пакеты A&P в защиту шеи ЗШ-1 от ССО Бр 1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202724590/detail.aspx
202724795,Баллистические пакеты A&P в защиту шеи ЗШ-1 от ССО Бр 2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202724795/detail.aspx
202725688,Баллистика A&P в камербанды Панцирь 3.1 от ССО р.L 41x15 Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202725688/detail.aspx
202725937,Баллистика A&P в камербанды Панцирь 3.1 от ССО р.L 41x15 Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202725937/detail.aspx
202726140,Баллистика A&P в камербанды Панцирь 3.1 от ССО р.М 33x15 Бр1,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202726140/detail.aspx
202726263,Баллистика A&P в камербанды Панцирь 3.1 от ССО р.М 33x15 Бр2,body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202726263/detail.aspx
202727712,"Баллистика A&P в грудь плитника ""Панцирь 3.1"" от ССО р.L Бр1",body_armor,strict_military,39_army_uniform,Готовое армейское снаряжение / товары военного ассортимента / форменное обмундирование,"ООО ""А&Р Групп""",legal_entity_ru,domestic_ru,https://www.wildberries.ru/catalog/202727712/detail.aspx
